ID,age,job,marital,education,default,balance,housing,loan,contact,Cibil_Score,day,month,duration,campaign,pdays,previous,poutcome,subscribed
26589,34,technician,single,tertiary,no,2283,no,no,cellular,605,20,nov,790,1,-1,0,unknown,no
37273,31,admin.,married,secondary,no,879,yes,no,cellular,694,13,may,394,1,-1,0,unknown,yes
15264,44,blue-collar,single,secondary,no,292,no,yes,cellular,585,17,jul,1153,4,-1,0,unknown,yes
11137,32,services,married,secondary,no,201,yes,no,unknown,697,18,jun,110,2,-1,0,unknown,no
33925,29,management,single,tertiary,no,7345,no,no,cellular,845,30,apr,222,1,-1,0,unknown,no
3077,47,management,divorced,tertiary,no,4556,yes,no,unknown,372,14,may,146,1,-1,0,unknown,no
43448,29,student,married,tertiary,no,10596,yes,no,cellular,896,12,apr,143,1,-1,0,unknown,no
30380,48,blue-collar,married,unknown,no,459,no,no,cellular,765,5,feb,134,1,8,1,other,no
38816,40,services,married,secondary,no,191,yes,no,cellular,574,18,may,201,2,293,6,other,no
5225,33,technician,single,tertiary,no,594,yes,yes,unknown,432,23,may,149,1,-1,0,unknown,no
18199,59,housemaid,divorced,primary,no,2518,no,no,cellular,606,30,jul,675,3,-1,0,unknown,yes
3083,28,student,single,secondary,no,246,yes,no,unknown,628,14,may,162,4,-1,0,unknown,no
39650,29,management,single,tertiary,no,15459,no,no,cellular,386,26,may,245,3,97,7,success,no
310,43,management,married,unknown,no,0,yes,no,unknown,383,5,may,105,2,-1,0,unknown,no
3692,53,management,single,secondary,no,5558,yes,no,unknown,453,16,may,286,3,-1,0,unknown,no
8939,27,blue-collar,single,primary,no,0,yes,no,unknown,791,4,jun,299,2,-1,0,unknown,no
14166,52,management,married,tertiary,no,698,yes,no,cellular,817,11,jul,213,2,-1,0,unknown,no
23716,40,technician,married,secondary,yes,0,no,no,cellular,860,28,aug,147,2,-1,0,unknown,no
6776,26,blue-collar,single,secondary,no,396,yes,no,unknown,797,28,may,302,1,-1,0,unknown,no
25137,44,technician,married,secondary,no,533,yes,no,cellular,679,18,nov,127,1,110,2,failure,no
28326,37,technician,married,tertiary,no,183,yes,no,cellular,661,29,jan,51,1,258,1,failure,no
34756,27,admin.,married,secondary,no,710,yes,yes,cellular,724,6,may,653,1,334,2,success,yes
36245,47,entrepreneur,married,unknown,no,0,yes,no,cellular,851,11,may,70,8,339,6,other,no
8483,37,services,married,secondary,no,0,yes,no,unknown,663,3,jun,126,1,-1,0,unknown,no
2860,43,blue-collar,married,secondary,no,2706,yes,yes,unknown,900,14,may,44,1,-1,0,unknown,no
43420,50,unemployed,married,tertiary,no,377,no,no,cellular,805,6,apr,283,1,319,3,failure,no
34263,41,admin.,married,tertiary,no,1536,no,no,cellular,726,4,may,54,2,-1,0,unknown,no
36500,43,admin.,single,secondary,no,277,yes,no,cellular,544,12,may,315,2,363,1,failure,no
6859,53,blue-collar,married,secondary,no,314,yes,no,unknown,528,28,may,184,2,-1,0,unknown,no
9437,60,self-employed,married,secondary,no,0,no,no,unknown,604,6,jun,97,1,-1,0,unknown,no
14476,37,services,married,secondary,no,0,yes,no,cellular,744,14,jul,330,4,-1,0,unknown,no
1565,53,management,married,tertiary,no,2124,yes,no,unknown,626,8,may,123,2,-1,0,unknown,no
1309,44,blue-collar,married,secondary,no,-95,yes,no,unknown,850,8,may,110,1,-1,0,unknown,no
42150,31,management,married,tertiary,no,1812,no,no,cellular,415,4,nov,138,1,84,2,failure,no
15515,29,technician,single,secondary,no,1706,yes,no,cellular,718,18,jul,462,2,-1,0,unknown,no
7332,42,management,married,tertiary,no,-1485,yes,no,unknown,847,29,may,221,2,-1,0,unknown,no
42886,30,services,married,tertiary,no,1019,no,no,cellular,355,4,feb,155,1,234,1,other,no
29573,30,technician,single,secondary,no,151,no,no,cellular,829,3,feb,276,2,-1,0,unknown,no
15378,36,management,married,tertiary,no,635,yes,no,cellular,883,18,jul,359,1,-1,0,unknown,no
21,28,blue-collar,married,secondary,no,723,yes,yes,unknown,647,5,may,262,1,-1,0,unknown,no
37731,43,technician,married,secondary,no,38,yes,no,cellular,818,14,may,273,1,-1,0,unknown,no
34071,25,technician,married,tertiary,no,400,no,no,cellular,634,30,apr,352,1,-1,0,unknown,no
18035,56,retired,divorced,secondary,no,1005,no,yes,cellular,741,30,jul,69,4,-1,0,unknown,no
7600,46,services,married,secondary,no,1227,yes,yes,unknown,647,30,may,135,1,-1,0,unknown,no
21793,58,retired,married,unknown,no,0,no,no,cellular,712,20,aug,46,5,-1,0,unknown,no
7846,30,blue-collar,married,secondary,no,119,yes,no,unknown,329,30,may,281,2,-1,0,unknown,no
13322,28,blue-collar,married,primary,no,420,no,yes,telephone,752,8,jul,65,3,-1,0,unknown,no
31817,71,housemaid,married,primary,no,227,no,no,cellular,661,8,apr,74,1,-1,0,unknown,no
35820,37,management,single,tertiary,no,331,yes,no,cellular,376,8,may,94,3,-1,0,unknown,no
11767,43,blue-collar,divorced,unknown,yes,1,no,no,unknown,600,20,jun,188,1,-1,0,unknown,no
16694,28,technician,single,secondary,no,1241,no,no,cellular,772,24,jul,343,1,-1,0,unknown,no
35817,41,entrepreneur,married,tertiary,no,10,yes,no,cellular,872,8,may,196,2,172,2,other,no
27856,54,entrepreneur,married,tertiary,no,1129,no,yes,cellular,669,28,jan,242,1,184,8,failure,no
22174,34,management,single,tertiary,no,886,yes,no,cellular,826,21,aug,104,2,-1,0,unknown,no
20579,30,self-employed,married,secondary,no,0,no,no,cellular,798,12,aug,297,3,-1,0,unknown,no
4853,33,services,single,secondary,no,189,no,no,unknown,782,21,may,27,10,-1,0,unknown,no
34810,40,management,divorced,tertiary,no,69,yes,no,cellular,792,6,may,503,2,280,2,failure,no
11229,54,housemaid,divorced,primary,no,1194,no,no,unknown,844,18,jun,58,3,-1,0,unknown,no
6561,46,management,divorced,tertiary,no,-154,yes,yes,unknown,900,27,may,107,2,-1,0,unknown,no
35222,32,services,married,secondary,no,426,yes,yes,cellular,708,7,may,383,1,339,1,other,no
21999,44,management,married,tertiary,no,5004,no,no,cellular,816,20,aug,175,2,-1,0,unknown,no
25649,39,admin.,single,secondary,no,2749,yes,no,cellular,881,19,nov,128,1,-1,0,unknown,no
10875,38,blue-collar,married,secondary,no,5092,yes,no,unknown,826,17,jun,145,6,-1,0,unknown,no
28711,36,technician,single,secondary,no,98,no,no,cellular,642,30,jan,771,1,-1,0,unknown,yes
19055,46,admin.,married,secondary,no,0,no,no,cellular,540,5,aug,109,1,-1,0,unknown,no
40623,68,retired,married,secondary,no,19317,yes,no,cellular,604,4,aug,249,1,-1,0,unknown,yes
40970,50,services,married,secondary,no,3169,no,no,cellular,576,13,aug,399,1,430,1,failure,yes
4217,28,entrepreneur,single,unknown,no,1306,yes,no,unknown,794,19,may,396,3,-1,0,unknown,no
6872,50,technician,married,secondary,no,-568,yes,yes,unknown,830,28,may,860,2,-1,0,unknown,no
26951,30,management,single,secondary,no,8101,yes,no,cellular,869,21,nov,49,1,-1,0,unknown,no
15576,52,entrepreneur,married,primary,no,592,no,no,cellular,836,21,jul,122,2,-1,0,unknown,no
5287,34,blue-collar,divorced,secondary,no,3798,yes,no,unknown,657,23,may,488,1,-1,0,unknown,no
823,39,blue-collar,married,primary,no,981,yes,no,unknown,684,7,may,294,1,-1,0,unknown,no
33332,40,blue-collar,married,secondary,no,565,yes,yes,cellular,664,20,apr,297,2,-1,0,unknown,no
20034,43,self-employed,married,tertiary,no,3003,no,no,cellular,896,8,aug,358,3,-1,0,unknown,no
36184,46,entrepreneur,married,primary,no,5130,yes,yes,cellular,820,11,may,181,1,-1,0,unknown,no
23597,35,technician,divorced,secondary,no,89,no,no,cellular,691,28,aug,203,28,-1,0,unknown,no
40599,28,management,single,tertiary,no,5549,no,no,cellular,730,28,jul,383,6,-1,0,unknown,no
7667,40,services,married,primary,no,1082,yes,no,unknown,308,30,may,854,2,-1,0,unknown,yes
15644,32,management,single,tertiary,no,14,no,yes,cellular,445,21,jul,53,1,-1,0,unknown,no
12601,49,retired,married,primary,no,-37,no,no,unknown,597,4,jul,191,2,-1,0,unknown,no
26391,34,services,divorced,secondary,no,797,yes,no,cellular,728,20,nov,88,1,126,1,failure,no
43717,50,admin.,married,secondary,no,3608,yes,no,cellular,794,14,may,196,8,182,4,success,yes
17120,58,entrepreneur,married,tertiary,yes,0,no,yes,cellular,749,25,jul,138,4,-1,0,unknown,no
9947,41,services,married,primary,no,510,no,no,unknown,343,9,jun,316,2,-1,0,unknown,no
31590,44,entrepreneur,single,tertiary,no,1136,yes,yes,cellular,646,3,apr,345,2,249,7,other,no
33183,31,blue-collar,married,secondary,no,1664,yes,no,cellular,398,20,apr,158,1,182,1,success,no
19724,41,management,married,tertiary,no,768,no,no,cellular,827,7,aug,229,3,-1,0,unknown,no
5318,36,technician,single,secondary,no,9068,yes,no,unknown,601,23,may,98,1,-1,0,unknown,no
25500,45,entrepreneur,married,tertiary,no,2185,yes,no,cellular,747,19,nov,167,4,-1,0,unknown,no
28927,53,services,married,secondary,no,660,no,no,cellular,658,2,feb,210,1,272,2,failure,no
7709,53,management,married,tertiary,no,3911,yes,yes,unknown,540,30,may,63,2,-1,0,unknown,no
2465,59,retired,married,secondary,no,3382,yes,no,unknown,684,13,may,806,1,-1,0,unknown,no
10084,40,admin.,divorced,secondary,no,1967,yes,no,unknown,743,11,jun,363,1,-1,0,unknown,no
27437,49,management,married,tertiary,no,22520,no,no,cellular,841,21,nov,579,9,-1,0,unknown,yes
6570,32,technician,married,secondary,yes,-71,yes,no,unknown,607,28,may,78,2,-1,0,unknown,no
29183,40,management,married,tertiary,no,543,yes,no,cellular,694,2,feb,349,2,262,275,other,no
39011,34,blue-collar,married,secondary,no,243,yes,no,cellular,629,18,may,507,1,-1,0,unknown,yes
40793,73,management,married,secondary,no,683,no,no,telephone,642,11,aug,181,1,-1,0,unknown,no
26588,30,services,married,secondary,no,10667,no,no,cellular,875,20,nov,140,1,-1,0,unknown,no
19350,56,retired,married,primary,no,334,no,no,cellular,522,6,aug,128,2,-1,0,unknown,no
26020,32,technician,married,secondary,no,1119,no,no,cellular,695,19,nov,371,2,-1,0,unknown,no
42086,70,retired,married,secondary,no,2384,no,no,cellular,707,30,oct,196,2,-1,0,unknown,yes
23570,42,management,single,tertiary,no,759,no,yes,cellular,610,28,aug,105,6,-1,0,unknown,no
27474,31,management,married,unknown,no,4123,no,no,cellular,804,21,nov,584,2,-1,0,unknown,no
38700,39,technician,single,secondary,no,-529,yes,no,cellular,708,15,may,22,8,175,5,failure,no
8300,47,admin.,married,primary,no,68,yes,no,unknown,856,2,jun,754,2,-1,0,unknown,no
19457,49,blue-collar,married,unknown,no,2635,no,no,cellular,711,7,aug,88,2,-1,0,unknown,no
14530,42,blue-collar,married,secondary,no,-145,yes,no,cellular,807,15,jul,231,3,-1,0,unknown,no
12960,43,management,married,secondary,no,-213,no,yes,telephone,739,7,jul,543,2,-1,0,unknown,no
39982,31,student,single,secondary,no,216,no,no,cellular,897,3,jun,138,1,-1,0,unknown,no
28872,26,services,single,secondary,no,512,yes,yes,cellular,834,30,jan,206,5,239,3,failure,no
11231,48,admin.,married,secondary,no,17957,no,no,unknown,876,18,jun,700,7,-1,0,unknown,no
26093,31,services,married,secondary,no,1020,yes,no,cellular,730,19,nov,575,6,-1,0,unknown,no
25391,32,technician,single,tertiary,no,4432,no,no,telephone,807,18,nov,115,4,-1,0,unknown,no
31077,38,self-employed,married,secondary,no,187,no,yes,telephone,633,16,feb,66,21,-1,0,unknown,no
1141,46,blue-collar,single,tertiary,no,460,yes,no,unknown,686,7,may,1102,2,-1,0,unknown,yes
4179,26,blue-collar,single,secondary,no,-5,no,no,unknown,884,19,may,260,1,-1,0,unknown,no
44500,30,technician,single,tertiary,no,2325,no,no,cellular,851,10,aug,263,1,127,7,failure,yes
2286,38,management,married,tertiary,no,551,yes,no,unknown,797,12,may,1875,4,-1,0,unknown,no
3622,31,admin.,married,unknown,no,-295,yes,no,unknown,761,15,may,311,3,-1,0,unknown,no
15531,28,blue-collar,single,secondary,no,-193,no,no,cellular,664,18,jul,580,7,-1,0,unknown,no
8993,38,blue-collar,married,secondary,no,-3,no,yes,unknown,324,5,jun,172,1,-1,0,unknown,no
3043,49,technician,married,secondary,no,6050,yes,no,unknown,838,14,may,229,2,-1,0,unknown,no
616,39,management,married,tertiary,no,2877,yes,no,unknown,831,6,may,278,1,-1,0,unknown,no
19135,38,technician,married,tertiary,no,202,no,no,cellular,701,5,aug,1311,2,-1,0,unknown,yes
40750,54,technician,married,secondary,no,10185,no,no,cellular,784,10,aug,559,1,70,2,other,yes
33834,54,admin.,married,secondary,no,276,yes,yes,cellular,671,27,apr,66,1,-1,0,unknown,no
9585,37,blue-collar,married,secondary,no,287,yes,no,unknown,841,6,jun,191,2,-1,0,unknown,no
18689,58,blue-collar,married,unknown,no,1496,no,no,telephone,839,31,jul,114,6,-1,0,unknown,no
8985,43,entrepreneur,married,tertiary,yes,-250,no,no,unknown,863,5,jun,104,1,-1,0,unknown,no
22309,35,management,single,tertiary,no,-146,yes,no,cellular,798,21,aug,269,1,-1,0,unknown,no
10246,36,blue-collar,married,secondary,no,1704,no,no,unknown,802,11,jun,179,4,-1,0,unknown,no
40966,30,management,married,tertiary,no,802,yes,no,cellular,649,13,aug,105,1,-1,0,unknown,no
3839,53,technician,single,secondary,no,708,yes,no,unknown,526,16,may,631,3,-1,0,unknown,no
12707,36,unemployed,single,primary,no,0,yes,no,telephone,725,7,jul,63,6,-1,0,unknown,no
4982,34,blue-collar,married,primary,no,218,yes,yes,unknown,618,21,may,260,1,-1,0,unknown,no
12920,54,housemaid,married,secondary,no,0,no,yes,cellular,679,7,jul,97,1,-1,0,unknown,no
41502,37,blue-collar,married,secondary,no,4321,no,no,cellular,898,8,sep,421,2,95,1,success,no
23081,50,blue-collar,married,primary,no,1617,no,no,cellular,770,26,aug,55,4,-1,0,unknown,no
41480,26,admin.,single,secondary,no,3529,no,yes,cellular,758,7,sep,57,2,-1,0,unknown,no
9623,39,services,single,secondary,no,158,yes,no,unknown,718,6,jun,354,2,-1,0,unknown,no
26082,59,retired,married,secondary,no,17769,no,no,cellular,635,19,nov,322,3,-1,0,unknown,no
2394,28,admin.,single,secondary,no,296,yes,no,unknown,762,13,may,218,1,-1,0,unknown,no
28433,39,entrepreneur,single,tertiary,no,1837,no,no,cellular,718,29,jan,199,1,-1,0,unknown,no
32401,36,admin.,single,tertiary,no,918,yes,no,cellular,808,16,apr,127,2,-1,0,unknown,no
4010,43,services,married,secondary,no,3608,yes,no,unknown,864,16,may,165,6,-1,0,unknown,no
8371,31,technician,married,secondary,no,-292,yes,yes,unknown,727,3,jun,186,1,-1,0,unknown,no
19446,30,management,single,tertiary,no,5389,no,no,cellular,839,6,aug,1456,3,-1,0,unknown,yes
5308,34,admin.,divorced,secondary,no,2144,yes,no,unknown,780,23,may,157,1,-1,0,unknown,no
8471,33,services,married,secondary,no,334,yes,no,unknown,638,3,jun,23,1,-1,0,unknown,no
23730,44,management,married,tertiary,no,278,no,no,cellular,722,28,aug,95,4,-1,0,unknown,no
43430,55,management,married,tertiary,no,3848,yes,no,cellular,887,8,apr,222,2,-1,0,unknown,yes
25636,54,blue-collar,married,primary,no,6191,no,no,cellular,706,19,nov,102,2,-1,0,unknown,no
27768,34,admin.,married,secondary,no,260,no,no,cellular,706,28,jan,50,1,-1,0,unknown,no
16474,45,admin.,married,secondary,no,524,yes,no,cellular,890,23,jul,808,1,-1,0,unknown,yes
16151,27,management,married,secondary,no,2,yes,no,cellular,849,22,jul,493,5,-1,0,unknown,no
14339,32,technician,single,tertiary,no,47,yes,no,cellular,694,14,jul,213,3,-1,0,unknown,no
3742,49,technician,married,secondary,no,1269,yes,no,unknown,791,16,may,355,2,-1,0,unknown,no
38924,29,admin.,single,secondary,no,305,yes,no,cellular,741,18,may,18,4,304,1,failure,no
19206,61,retired,married,secondary,no,77,no,no,cellular,655,6,aug,455,4,-1,0,unknown,yes
5005,36,management,single,tertiary,no,247,no,no,unknown,722,21,may,354,5,-1,0,unknown,no
27747,58,retired,married,tertiary,no,-607,no,yes,cellular,772,28,jan,145,1,-1,0,unknown,no
7433,36,management,single,tertiary,no,0,yes,no,unknown,691,29,may,211,6,-1,0,unknown,no
30471,36,student,single,secondary,no,624,no,no,cellular,616,5,feb,518,2,8,1,other,no
9515,45,self-employed,married,tertiary,no,510,no,no,unknown,786,6,jun,639,2,-1,0,unknown,no
1333,34,blue-collar,single,secondary,no,177,yes,no,unknown,850,8,may,500,1,-1,0,unknown,no
25493,35,blue-collar,single,secondary,no,4845,no,no,cellular,544,19,nov,718,1,-1,0,unknown,no
10954,55,entrepreneur,married,secondary,no,5838,no,no,unknown,726,17,jun,115,2,-1,0,unknown,no
5494,41,technician,married,tertiary,no,-210,yes,yes,unknown,786,23,may,210,1,-1,0,unknown,no
25191,42,entrepreneur,married,tertiary,no,337,yes,yes,cellular,773,18,nov,63,3,-1,0,unknown,no
38,53,technician,married,secondary,no,-3,no,no,unknown,683,5,may,1666,1,-1,0,unknown,no
935,54,blue-collar,married,secondary,no,-932,yes,no,unknown,794,7,may,799,1,-1,0,unknown,no
25786,33,entrepreneur,married,secondary,no,2,yes,yes,cellular,805,19,nov,17,5,198,1,failure,no
900,43,blue-collar,married,secondary,no,167,yes,no,unknown,852,7,may,243,1,-1,0,unknown,no
43501,73,retired,married,secondary,no,2850,no,no,cellular,759,19,apr,184,2,185,3,failure,no
25588,33,technician,married,secondary,no,1234,no,no,cellular,868,19,nov,109,1,10,1,failure,no
5307,33,management,married,tertiary,no,17946,yes,no,unknown,685,23,may,256,1,-1,0,unknown,no
18126,55,self-employed,married,primary,no,2349,no,yes,telephone,456,30,jul,350,3,-1,0,unknown,no
3292,44,blue-collar,married,secondary,no,560,yes,no,unknown,639,15,may,80,1,-1,0,unknown,no
3788,36,technician,married,tertiary,no,183,yes,no,unknown,783,16,may,360,1,-1,0,unknown,no
18392,40,blue-collar,married,secondary,no,4853,no,no,cellular,678,31,jul,234,2,-1,0,unknown,no
37371,23,services,single,secondary,no,292,yes,no,cellular,809,13,may,437,2,-1,0,unknown,no
9313,42,self-employed,married,tertiary,no,21861,no,no,unknown,704,5,jun,486,2,-1,0,unknown,no
12086,59,unknown,married,unknown,no,2443,no,no,unknown,815,20,jun,8,8,-1,0,unknown,no
1310,32,management,single,tertiary,no,751,yes,no,unknown,799,8,may,64,1,-1,0,unknown,no
13631,52,blue-collar,divorced,primary,no,98,no,yes,telephone,839,9,jul,271,1,-1,0,unknown,no
14628,32,self-employed,married,secondary,no,217,yes,yes,cellular,695,15,jul,317,5,-1,0,unknown,no
13712,44,management,married,tertiary,no,119,yes,no,cellular,858,10,jul,67,1,-1,0,unknown,no
20648,32,management,married,tertiary,no,2414,no,no,cellular,778,12,aug,439,4,-1,0,unknown,no
31524,45,housemaid,married,primary,no,403,no,no,cellular,610,2,apr,144,1,-1,0,unknown,no
28300,28,services,single,secondary,no,60,no,yes,cellular,515,29,jan,248,1,-1,0,unknown,no
13094,33,entrepreneur,married,secondary,yes,-54,no,yes,cellular,300,8,jul,42,1,-1,0,unknown,no
1362,41,services,married,secondary,no,205,yes,no,unknown,310,8,may,91,1,-1,0,unknown,no
4239,42,blue-collar,married,unknown,no,1323,yes,no,unknown,885,19,may,19,1,-1,0,unknown,no
9649,27,technician,single,tertiary,no,1526,yes,no,unknown,836,6,jun,342,10,-1,0,unknown,no
12545,58,unemployed,married,secondary,no,0,no,no,unknown,619,3,jul,84,1,-1,0,unknown,no
22913,38,management,married,tertiary,no,93,yes,no,cellular,705,26,aug,69,4,-1,0,unknown,no
8098,33,blue-collar,married,secondary,no,395,yes,no,unknown,563,2,jun,122,1,-1,0,unknown,no
33582,34,management,divorced,tertiary,no,2279,yes,yes,cellular,723,20,apr,138,2,150,4,other,no
20168,40,management,divorced,tertiary,no,99,no,no,cellular,701,11,aug,275,2,-1,0,unknown,no
17039,30,technician,single,secondary,no,1625,yes,no,cellular,773,25,jul,90,3,-1,0,unknown,no
10710,41,blue-collar,married,primary,no,389,yes,no,unknown,870,16,jun,127,2,-1,0,unknown,no
19614,32,management,single,tertiary,no,4291,no,no,cellular,568,7,aug,1321,9,-1,0,unknown,yes
14931,60,blue-collar,married,primary,no,1477,yes,no,cellular,600,16,jul,69,3,-1,0,unknown,no
